study,dataset,variable,instrument,question,item
"twinlife","ZA6701_person_wid3_v4-0-0","igf0341","wid3_F2F2_module3","igf0140",68
"twinlife","ZA6701_person_wid3_v4-0-0","igf0342","wid3_F2F2_module3","igf0140",69
"twinlife","ZA6701_person_wid3_v4-0-0","igf0343","wid3_F2F2_module3","igf0140",70
"twinlife","ZA6701_person_wid3_v4-0-0","igf0344","wid3_F2F2_module3","igf0140",71
"twinlife","ZA6701_person_wid3_v4-0-0","igf0345","wid3_F2F2_module3","igf0140",72
"twinlife","ZA6701_person_wid3_v4-0-0","igf0346","wid3_F2F2_module3","igf0140",73
"twinlife","ZA6701_person_wid3_v4-0-0","igf0347","wid3_F2F2_module3","igf0140",74
"twinlife","ZA6701_person_wid3_v4-0-0","igf0348","wid3_F2F2_module3","igf0140",75
"twinlife","ZA6701_person_wid3_v4-0-0","igf0349","wid3_F2F2_module3","igf0140",76
"twinlife","ZA6701_person_wid3_v4-0-0","igf0350","wid3_F2F2_module3","igf0140",77
"twinlife","ZA6701_person_wid3_v4-0-0","igf0351","wid3_F2F2_module3","igf0140",78
"twinlife","ZA6701_person_wid3_v4-0-0","igf0352","wid3_F2F2_module3","igf0140",79
"twinlife","ZA6701_person_wid3_v4-0-0","igf0353","wid3_F2F2_module3","igf0140",80
"twinlife","ZA6701_person_wid3_v4-0-0","igf0354","wid3_F2F2_module3","igf0140",81
"twinlife","ZA6701_person_wid3_v4-0-0","igf0360","wid3_F2F2_module3","igf0140",82
"twinlife","ZA6701_person_wid3_v4-0-0","igf0361","wid3_F2F2_module3","igf0140",83
"twinlife","ZA6701_person_wid3_v4-0-0","igf0362","wid3_F2F2_module3","igf0140",84
"twinlife","ZA6701_person_wid3_v4-0-0","igf0363","wid3_F2F2_module3","igf0140",85
"twinlife","ZA6701_person_wid3_v4-0-0","igf0364","wid3_F2F2_module3","igf0140",86
"twinlife","ZA6701_person_wid3_v4-0-0","igf0365","wid3_F2F2_module3","igf0140",87
"twinlife","ZA6701_person_wid3_v4-0-0","igf0366","wid3_F2F2_module3","igf0140",88
"twinlife","ZA6701_person_wid3_v4-0-0","igf0367","wid3_F2F2_module3","igf0140",89
"twinlife","ZA6701_person_wid3_v4-0-0","igf0368","wid3_F2F2_module3","igf0140",90
"twinlife","ZA6701_person_wid3_v4-0-0","igf0369","wid3_F2F2_module3","igf0140",91
"twinlife","ZA6701_person_wid3_v4-0-0","igf0370","wid3_F2F2_module3","igf0140",92
"twinlife","ZA6701_person_wid3_v4-0-0","igf0371","wid3_F2F2_module3","igf0140",93
"twinlife","ZA6701_person_wid3_v4-0-0","igf0372","wid3_F2F2_module3","igf0140",94
"twinlife","ZA6701_person_wid3_v4-0-0","igf0373","wid3_F2F2_module3","igf0140",95
"twinlife","ZA6701_person_wid3_v4-0-0","igf0374","wid3_F2F2_module3","igf0140",96
"twinlife","ZA6701_person_wid3_v4-0-0","igf0380","wid3_F2F2_module3","igf0140",97
"twinlife","ZA6701_person_wid3_v4-0-0","igf0381","wid3_F2F2_module3","igf0140",98
"twinlife","ZA6701_person_wid3_v4-0-0","igf0382","wid3_F2F2_module3","igf0140",99
"twinlife","ZA6701_person_wid3_v4-0-0","igf0440","wid3_F2F2_module3","igf0140",100
"twinlife","ZA6701_person_wid3_v4-0-0","igf0441","wid3_F2F2_module3","igf0140",101
"twinlife","ZA6701_person_wid3_v4-0-0","igf0442","wid3_F2F2_module3","igf0140",102
"twinlife","ZA6701_person_wid3_v4-0-0","igf0443","wid3_F2F2_module3","igf0140",103
"twinlife","ZA6701_person_wid3_v4-0-0","igf0444","wid3_F2F2_module3","igf0140",104
"twinlife","ZA6701_person_wid3_v4-0-0","igf0445","wid3_F2F2_module3","igf0140",105
"twinlife","ZA6701_person_wid3_v4-0-0","igf0446","wid3_F2F2_module3","igf0140",106
"twinlife","ZA6701_person_wid3_v4-0-0","igf0447","wid3_F2F2_module3","igf0140",107
"twinlife","ZA6701_person_wid3_v4-0-0","igf0448","wid3_F2F2_module3","igf0140",108
"twinlife","ZA6701_person_wid3_v4-0-0","igf0449","wid3_F2F2_module3","igf0140",109
"twinlife","ZA6701_person_wid3_v4-0-0","igf0450","wid3_F2F2_module3","igf0140",110
"twinlife","ZA6701_person_wid3_v4-0-0","igf0460","wid3_F2F2_module3","igf0140",111
"twinlife","ZA6701_person_wid3_v4-0-0","igf0461","wid3_F2F2_module3","igf0140",112
"twinlife","ZA6701_person_wid3_v4-0-0","igf0462","wid3_F2F2_module3","igf0140",113
"twinlife","ZA6701_person_wid3_v4-0-0","igf0463","wid3_F2F2_module3","igf0140",114
"twinlife","ZA6701_person_wid3_v4-0-0","igf0464","wid3_F2F2_module3","igf0140",115
"twinlife","ZA6701_person_wid3_v4-0-0","igf0465","wid3_F2F2_module3","igf0140",116
"twinlife","ZA6701_person_wid3_v4-0-0","igf0466","wid3_F2F2_module3","igf0140",117
"twinlife","ZA6701_person_wid3_v4-0-0","igf0467","wid3_F2F2_module3","igf0140",118
"twinlife","ZA6701_person_wid3_v4-0-0","igf0468","wid3_F2F2_module3","igf0140",119
"twinlife","ZA6701_person_wid3_v4-0-0","igf0469","wid3_F2F2_module3","igf0140",120
"twinlife","ZA6701_person_wid3_v4-0-0","igf0470","wid3_F2F2_module3","igf0140",121
"twinlife","ZA6701_person_wid3_v4-0-0","igf0480","wid3_F2F2_module3","igf0140",122
"twinlife","ZA6701_person_wid3_v4-0-0","igf0481","wid3_F2F2_module3","igf0140",123
"twinlife","ZA6701_person_wid3_v4-0-0","igf0482","wid3_F2F2_module3","igf0140",124
"twinlife","ZA6701_person_wid3_v4-0-0","inc0103","wid3_F2F2_module3","inc0103",1
"twinlife","ZA6701_person_wid3_v4-0-0","inc0200","wid3_F2F2_module3","inc0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","inc0201","wid3_F2F2_module3","inc0201",1
"twinlife","ZA6701_person_wid3_v4-0-0","inc0202","wid3_F2F2_module3","inc0201",2
"twinlife","ZA6701_person_wid3_v4-0-0","mig0200","wid3_F2F2_module3","mig0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","mig0700","wid3_F2F2_module3","mig0700",1
"twinlife","ZA6701_person_wid3_v4-0-0","mig0800","wid3_F2F2_module3","mig0800",1
"twinlife","ZA6701_person_wid3_v4-0-0","dis0100","wid3_F2F2_module4","dis0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","dis0200","wid3_F2F2_module4","dis0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","dis0201","wid3_F2F2_module4","dis0201",1
"twinlife","ZA6701_person_wid3_v4-0-0","dis0300","wid3_F2F2_module4","dis0200",2
"twinlife","ZA6701_person_wid3_v4-0-0","dis0301","wid3_F2F2_module4","dis0201",2
"twinlife","ZA6701_person_wid3_v4-0-0","dis0400","wid3_F2F2_module4","dis0200",3
"twinlife","ZA6701_person_wid3_v4-0-0","dis0401","wid3_F2F2_module4","dis0201",3
"twinlife","ZA6701_person_wid3_v4-0-0","dis0500","wid3_F2F2_module4","dis0200",4
"twinlife","ZA6701_person_wid3_v4-0-0","dis0501","wid3_F2F2_module4","dis0201",4
"twinlife","ZA6701_person_wid3_v4-0-0","dis0600","wid3_F2F2_module4","dis0200",5
"twinlife","ZA6701_person_wid3_v4-0-0","dis0601","wid3_F2F2_module4","dis0201",5
"twinlife","ZA6701_person_wid3_v4-0-0","dis0700","wid3_F2F2_module4","dis0200",6
"twinlife","ZA6701_person_wid3_v4-0-0","dis0701","wid3_F2F2_module4","dis0201",6
"twinlife","ZA6701_person_wid3_v4-0-0","dis0799","wid3_F2F2_module4","dis0200",8
"twinlife","ZA6701_person_wid3_v4-0-0","dis0800","wid3_F2F2_module4","dis0200",7
"twinlife","ZA6701_person_wid3_v4-0-0","dis0801","wid3_F2F2_module4","dis0201",7
"twinlife","ZA6701_person_wid3_v4-0-0","edu0100s","wid3_F2F2_module4","edu0100s",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0100t","wid3_F2F2_module4","edu0100t",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0100u","wid3_F2F2_module4","edu0100u",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0511","wid3_F2F2_module4","edu0511",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0512","wid3_F2F2_module4","edu0512",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0700","wid3_F2F2_module4","edu0700",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0701","wid3_F2F2_module4","edu0700",2
"twinlife","ZA6701_person_wid3_v4-0-0","edu0800","wid3_F2F2_module4","edu0800",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0801","wid3_F2F2_module4","edu0800",2
"twinlife","ZA6701_person_wid3_v4-0-0","edu0802","wid3_F2F2_module4","edu0800",3
"twinlife","ZA6701_person_wid3_v4-0-0","edu0901","wid3_F2F2_module4","edu0901",1
"twinlife","ZA6701_person_wid3_v4-0-0","edu0902","wid3_F2F2_module4","edu0901",2
"twinlife","ZA6701_person_wid3_v4-0-0","edu0903","wid3_F2F2_module4","edu0901",3
"twinlife","ZA6701_person_wid3_v4-0-0","edu0904","wid3_F2F2_module4","edu0901",4
"twinlife","ZA6701_person_wid3_v4-0-0","edu0905","wid3_F2F2_module4","edu0901",5
"twinlife","ZA6701_person_wid3_v4-0-0","edu0906","wid3_F2F2_module4","edu0901",6
"twinlife","ZA6701_person_wid3_v4-0-0","edu0907","wid3_F2F2_module4","edu0901",7
"twinlife","ZA6701_person_wid3_v4-0-0","ile0100","wid3_F2F2_module4","ile0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0101","wid3_F2F2_module4","ile0101",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0200","wid3_F2F2_module4","ile0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0201","wid3_F2F2_module4","ile0201",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0300","wid3_F2F2_module4","ile0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0301","wid3_F2F2_module4","ile0301",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0400","wid3_F2F2_module4","ile0400",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0401","wid3_F2F2_module4","ile0401",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0500","wid3_F2F2_module4","ile0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","ile0501","wid3_F2F2_module4","ile0501",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0100s","wid3_F2F2_module4","imo0100s",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0100t","wid3_F2F2_module4","imo0100t",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0100u","wid3_F2F2_module4","imo0100u",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0101s","wid3_F2F2_module4","imo0100s",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0101t","wid3_F2F2_module4","imo0100t",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0101u","wid3_F2F2_module4","imo0100u",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0102s","wid3_F2F2_module4","imo0100s",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0102t","wid3_F2F2_module4","imo0100t",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0102u","wid3_F2F2_module4","imo0100u",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0200","wid3_F2F2_module4","imo0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0201","wid3_F2F2_module4","imo0200",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0202","wid3_F2F2_module4","imo0200",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0300","wid3_F2F2_module4","imo0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0301","wid3_F2F2_module4","imo0300",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0302","wid3_F2F2_module4","imo0300",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0400","wid3_F2F2_module4","imo0300",4
"twinlife","ZA6701_person_wid3_v4-0-0","imo0401","wid3_F2F2_module4","imo0300",5
"twinlife","ZA6701_person_wid3_v4-0-0","imo0402","wid3_F2F2_module4","imo0300",6
"twinlife","ZA6701_person_wid3_v4-0-0","imo0500","wid3_F2F2_module4","imo0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0501","wid3_F2F2_module4","imo0500",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0502","wid3_F2F2_module4","imo0500",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0600","wid3_F2F2_module4","imo0600",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0601","wid3_F2F2_module4","imo0600",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0602","wid3_F2F2_module4","imo0600",3
"twinlife","ZA6701_person_wid3_v4-0-0","imo0700","wid3_F2F2_module4","imo0700",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0701","wid3_F2F2_module4","imo0700",2
"twinlife","ZA6701_person_wid3_v4-0-0","imo0701s","wid3_F2F2_module4","imo0701s",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0701t","wid3_F2F2_module4","imo0701t",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0701u","wid3_F2F2_module4","imo0701u",1
"twinlife","ZA6701_person_wid3_v4-0-0","imo0702","wid3_F2F2_module4","imo0700",3
"twinlife","ZA6701_person_wid3_v4-0-0","inv0100","wid3_F2F2_module4","inv0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","inv0101","wid3_F2F2_module4","inv0100",5
"twinlife","ZA6701_person_wid3_v4-0-0","inv0102","wid3_F2F2_module4","inv0100",9
"twinlife","ZA6701_person_wid3_v4-0-0","inv0103","wid3_F2F2_module4","inv0100",4
"twinlife","ZA6701_person_wid3_v4-0-0","inv0104","wid3_F2F2_module4","inv0100",8
"twinlife","ZA6701_person_wid3_v4-0-0","inv0105","wid3_F2F2_module4","inv0100",12
"twinlife","ZA6701_person_wid3_v4-0-0","inv0106","wid3_F2F2_module4","inv0100",6
"twinlife","ZA6701_person_wid3_v4-0-0","inv0107","wid3_F2F2_module4","inv0100",2
"twinlife","ZA6701_person_wid3_v4-0-0","inv0108","wid3_F2F2_module4","inv0100",10
"twinlife","ZA6701_person_wid3_v4-0-0","inv0109","wid3_F2F2_module4","inv0100",3
"twinlife","ZA6701_person_wid3_v4-0-0","inv0110","wid3_F2F2_module4","inv0100",7
"twinlife","ZA6701_person_wid3_v4-0-0","inv0111","wid3_F2F2_module4","inv0100",11
"twinlife","ZA6701_person_wid3_v4-0-0","net0100","wid3_F2F2_module4","net0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0101","wid3_F2F2_module4","net0100",2
"twinlife","ZA6701_person_wid3_v4-0-0","net0102","wid3_F2F2_module4","net0100",3
"twinlife","ZA6701_person_wid3_v4-0-0","net0200","wid3_F2F2_module4","net0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0201","wid3_F2F2_module4","net0200",2
"twinlife","ZA6701_person_wid3_v4-0-0","net0202","wid3_F2F2_module4","net0200",3
"twinlife","ZA6701_person_wid3_v4-0-0","net0203","wid3_F2F2_module4","net0203",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0204","wid3_F2F2_module4","net0204",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0300","wid3_F2F2_module4","net0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0301","wid3_F2F2_module4","net0301",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0302","wid3_F2F2_module4","net0302",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0303","wid3_F2F2_module4","net0303",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0400","wid3_F2F2_module4","net0400",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0401","wid3_F2F2_module4","net0401",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0402","wid3_F2F2_module4","net0402",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0403","wid3_F2F2_module4","net0403",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0500","wid3_F2F2_module4","net0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0501","wid3_F2F2_module4","net0501",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0502","wid3_F2F2_module4","net0502",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0503","wid3_F2F2_module4","net0503",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0710","wid3_F2F2_module4","net0710",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0711","wid3_F2F2_module4","net0710",2
"twinlife","ZA6701_person_wid3_v4-0-0","net0712","wid3_F2F2_module4","net0710",3
"twinlife","ZA6701_person_wid3_v4-0-0","net0713","wid3_F2F2_module4","net0710",4
"twinlife","ZA6701_person_wid3_v4-0-0","net0714","wid3_F2F2_module4","net0710",5
"twinlife","ZA6701_person_wid3_v4-0-0","net0720","wid3_F2F2_module4","net0720",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0721","wid3_F2F2_module4","net0720",2
"twinlife","ZA6701_person_wid3_v4-0-0","net0722","wid3_F2F2_module4","net0720",3
"twinlife","ZA6701_person_wid3_v4-0-0","net0723","wid3_F2F2_module4","net0720",4
"twinlife","ZA6701_person_wid3_v4-0-0","net0724","wid3_F2F2_module4","net0720",5
"twinlife","ZA6701_person_wid3_v4-0-0","net0730","wid3_F2F2_module4","net0730",1
"twinlife","ZA6701_person_wid3_v4-0-0","net0731","wid3_F2F2_module4","net0730",2
"twinlife","ZA6701_person_wid3_v4-0-0","net0732","wid3_F2F2_module4","net0730",3
"twinlife","ZA6701_person_wid3_v4-0-0","net0733","wid3_F2F2_module4","net0730",4
"twinlife","ZA6701_person_wid3_v4-0-0","net0734","wid3_F2F2_module4","net0730",5
"twinlife","ZA6701_person_wid3_v4-0-0","pop0100","wid3_F2F2_module4","pop0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","pop0200","wid3_F2F2_module4","pop0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","pop0201","wid3_F2F2_module4","pop0200",2
"twinlife","ZA6701_person_wid3_v4-0-0","pop0202","wid3_F2F2_module4","pop0200",3
"twinlife","ZA6701_person_wid3_v4-0-0","pop0300","wid3_F2F2_module4","pop0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","pop0301","wid3_F2F2_module4","pop0301",1
"twinlife","ZA6701_person_wid3_v4-0-0","pop0302","wid3_F2F2_module4","pop0302",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0100s","wid3_F2F2_module4","spa0100s",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0100t","wid3_F2F2_module4","spa0100t",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0100u","wid3_F2F2_module4","spa0100u",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0200","wid3_F2F2_module4","spa0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0201","wid3_F2F2_module4","spa0201",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0202","wid3_F2F2_module4","spa0202",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0202s","wid3_F2F2_module4","spa0100s",2
"twinlife","ZA6701_person_wid3_v4-0-0","spa0202t","wid3_F2F2_module4","spa0100t",2
"twinlife","ZA6701_person_wid3_v4-0-0","spa0202u","wid3_F2F2_module4","spa0100u",2
"twinlife","ZA6701_person_wid3_v4-0-0","spa0300","wid3_F2F2_module4","spa0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0301","wid3_F2F2_module4","spa0301",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0302","wid3_F2F2_module4","spa0302",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0400","wid3_F2F2_module4","spa0400",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0401","wid3_F2F2_module4","spa0401",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0402","wid3_F2F2_module4","spa0402",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0500","wid3_F2F2_module4","spa0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","spa0501","wid3_F2F2_module4","spa0500",2
"twinlife","ZA6701_person_wid3_v4-0-0","spa0502","wid3_F2F2_module4","spa0500",3
"twinlife","ZA6701_person_wid3_v4-0-0","spa0503","wid3_F2F2_module4","spa0500",4
"twinlife","ZA6701_person_wid3_v4-0-0","spa0504","wid3_F2F2_module4","spa0500",5
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0100","wid3_F2F2_module5","nbi0100",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0103","wid3_F2F2_module5","nbi0103",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0104","wid3_F2F2_module5","nbi0104",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0105","wid3_F2F2_module5","nbi0105",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0106","wid3_F2F2_module5","nbi0106",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0107","wid3_F2F2_module5","nbi0107",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0108","wid3_F2F2_module5","nbi0108",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0109","wid3_F2F2_module5","nbi0108",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0110","wid3_F2F2_module5","nbi0108",3
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0111","wid3_F2F2_module5","nbi0108",4
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0112","wid3_F2F2_module5","nbi0108",5
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0113","wid3_F2F2_module5","nbi0108",6
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0114","wid3_F2F2_module5","nbi0114",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0115","wid3_F2F2_module5","nbi0115",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0116","wid3_F2F2_module5","nbi0116",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0117","wid3_F2F2_module5","nbi0117",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0200","wid3_F2F2_module5","nbi0200",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0201","wid3_F2F2_module5","nbi0201",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0202","wid3_F2F2_module5","nbi0202",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0203","wid3_F2F2_module5","nbi0203",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0207","wid3_F2F2_module5","nbi0207",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0208","wid3_F2F2_module5","nbi0207",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0211","wid3_F2F2_module5","nbi0211",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0300","wid3_F2F2_module5","nbi0300",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0301","wid3_F2F2_module5","nbi0301",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0302","wid3_F2F2_module5","nbi0302",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0303","wid3_F2F2_module5","nbi0303",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0307","wid3_F2F2_module5","nbi0307",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0308","wid3_F2F2_module5","nbi0307",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0311","wid3_F2F2_module5","nbi0311",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0400","wid3_F2F2_module5","nbi0400",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0401","wid3_F2F2_module5","nbi0401",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0402","wid3_F2F2_module5","nbi0402",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0403","wid3_F2F2_module5","nbi0403",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0407","wid3_F2F2_module5","nbi0407",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0408","wid3_F2F2_module5","nbi0407",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0411","wid3_F2F2_module5","nbi0411",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0500","wid3_F2F2_module5","nbi0500",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0501","wid3_F2F2_module5","nbi0501",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0502","wid3_F2F2_module5","nbi0502",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0503","wid3_F2F2_module5","nbi0503",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0507","wid3_F2F2_module5","nbi0507",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0508","wid3_F2F2_module5","nbi0507",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0511","wid3_F2F2_module5","nbi0511",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0600","wid3_F2F2_module5","nbi0600",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0601","wid3_F2F2_module5","nbi0601",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0602","wid3_F2F2_module5","nbi0602",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0603","wid3_F2F2_module5","nbi0603",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0607","wid3_F2F2_module5","nbi0607",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0608","wid3_F2F2_module5","nbi0607",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0611","wid3_F2F2_module5","nbi0611",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0700","wid3_F2F2_module5","nbi0700",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0701","wid3_F2F2_module5","nbi0701",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0702","wid3_F2F2_module5","nbi0702",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0703","wid3_F2F2_module5","nbi0703",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0707","wid3_F2F2_module5","nbi0707",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0708","wid3_F2F2_module5","nbi0707",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0711","wid3_F2F2_module5","nbi0711",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0800","wid3_F2F2_module5","nbi0800",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0801","wid3_F2F2_module5","nbi0801",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0802","wid3_F2F2_module5","nbi0802",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0803","wid3_F2F2_module5","nbi0803",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0807","wid3_F2F2_module5","nbi0807",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0808","wid3_F2F2_module5","nbi0807",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0811","wid3_F2F2_module5","nbi0811",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0900","wid3_F2F2_module5","nbi0900",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0901","wid3_F2F2_module5","nbi0901",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0902","wid3_F2F2_module5","nbi0902",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0903","wid3_F2F2_module5","nbi0903",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0907","wid3_F2F2_module5","nbi0907",1
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0908","wid3_F2F2_module5","nbi0907",2
"twinlife","ZA6701_person_wid3_v4-0-0","nbi0911","wid3_F2F2_module5","nbi0911",1
