study,dataset,name,concept,description,description_de
"twinlife","ZA6701_person_wid6_v7-0-0","eca0600t","eca0600t","TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0600u","eca0600u","TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0601t","eca0601t","Item developed for TwinLife.",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0601u","eca0601u","Item developed for TwinLife.",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0900","eca0900","In CATI3, **eca0900** also contains the proxy information of the parents of the variables **eca0900t** and **eca0900u**.
Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0900t","eca0900t","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0900u","eca0900u","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0901","eca0901","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0901t","eca0901t","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca0901u","eca0901u","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca1000","eca1000","Source: Adapted from: TNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Jugendfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Youth Questionnaire, Age Samples] (238: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570864.de/diw_ssp0238.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca1100","eca1100","",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca1200","eca1200","",""
"twinlife","ZA6701_person_wid6_v7-0-0","eca1201","eca1201","",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0303","edu0303","TNS Infratest Sozialforschung. (2012). SOEP 2003 - Erhebungsinstrumente 2003 (Welle 20) des Sozio-oekonomischen Panels. Personenfragebogen fuer alle [Survey instruments 2003 (wave 20) of the Socio-Economic Panel. Individual Questionnaire] (101: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570510.de/diw_ssp0101.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0307","edu0307","TNS Infratest Sozialforschung. (2012). SOEP 2003 - Erhebungsinstrumente 2003 (Welle 20) des Sozio-oekonomischen Panels. Personenfragebogen fuer alle [Survey instruments 2003 (wave 20) of the Socio-Economic Panel. Individual Questionnaire] (101: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570510.de/diw_ssp0101.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0320","edu0320","",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0330","edu0330","",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0400","edu0400","The response option 'orientation school' (German: 'Orientierungsschule') was incorrectly given in the questionnaire until data collection F2F2, although this type of school no longer exists in Germany. Therefore, this category was deleted from CATI2 onwards. In CATI3, edu0400 also contains the proxy information of the parents of the variables edu0400t and edu0400u.
TNS Infratest Sozialforschung. (2012). SOEP 2003 - Erhebungsinstrumente 2003 (Welle 20) des Sozio-oekonomischen Panels. Personenfragebogen fuer alle [Survey instruments 2003 (wave 20) of the Socio-Economic Panel. Individual Questionnaire] (101: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.570510.de/diw_ssp0101.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0400t","edu0400t","The response option 'orientation school' (German: 'Orientierungsschule') was incorrectly given in the questionnaire until data collection F2F2, although this type of school no longer exists in Germany. Therefore, this category was deleted from CATI2 onwards. In CATI3, edu0400 also contains the proxy information of the parents of the variables edu0400t and edu0400u.
National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0400u","edu0400u","The response option 'orientation school' (German: 'Orientierungsschule') was incorrectly given in the questionnaire until data collection F2F2, although this type of school no longer exists in Germany. Therefore, this category was deleted from CATI2 onwards. In CATI3, edu0400 also contains the proxy information of the parents of the variables edu0400t and edu0400u.
National Educational Panel Study (NEPS). (2018). Erhebungsinstrumente (Feldversion) NEPS Startkohorte 2-Kindergarten Fruehe Bildung in Kindergarten und Grundschule Welle 2 [NEPS SC2 Starting Cohort 2: Kindergarten Wave 2]. University of Bamberg, National Educational Panel Study (NEPS). [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC2/Feldversionen/SC2_Q_w2_de.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0402","edu0402","In CATI3, **edu0402** also contains the proxy information of the parents of the variables **edu0402t** and **edu0402u**.
Source: Adapted from: pairfam Group. (2022). Child Codebook, Wave 4 (2011/2012), Release 13.0 (ZA5678 Data file version 13.0.0; GESIS Data Archive). [[URL link]](https://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release13.0/Child/Wave%204/Codebook%20Child_en%2C%20pairfam%20Wave%204%202011-12.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0402t","edu0402t","In CATI3, **edu0402** also contains the proxy information of the parents of the variables **edu0402t** and **edu0402u**.
Source: Adapted from: pairfam Group. (2022). Child Codebook, Wave 4 (2011/2012), Release 13.0 (ZA5678 Data file version 13.0.0; GESIS Data Archive). [[URL link]](https://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release13.0/Child/Wave%204/Codebook%20Child_en%2C%20pairfam%20Wave%204%202011-12.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0402u","edu0402u","In CATI3, **edu0402** also contains the proxy information of the parents of the variables **edu0402t** and **edu0402u**.
Source: Adapted from: pairfam Group. (2022). Child Codebook, Wave 4 (2011/2012), Release 13.0 (ZA5678 Data file version 13.0.0; GESIS Data Archive). [[URL link]](https://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release13.0/Child/Wave%204/Codebook%20Child_en%2C%20pairfam%20Wave%204%202011-12.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","edu0420","edu0420","",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0503","emp0503","The International Standard Classification of Occupations from 2008 (ISCO-08) classifies occupations (internationally comparably) considering the required skill level (degree of complexity, based on the educational qualification) of an occupation as well as the skill specialization (the type of skills that are needed especially for this occupation). TwinLife delivers the ISCO classification on the sub-major group level (two digits) for the occupational activity (**emp0503** and **emp0513**), the field of study of the highest vocational qualification (**eca0205**) and as well as the occupational activities of the twins' grandparents (**bpa0208**, **bpa0308**, **bpa0508**, **bpa0608**). For more information about the ISCO classification visit the ILO website ([URL Link](http://www.ilo.org/public/english/bureau/stat/isco/isco08/index.htm)). The open-ended responses on occupation were coded into ISCO-08 by the survey institute (TNS Infratest/Kantar for F2F 1, infas for F2F 2), taking the following information into account, if available: occupational status (**emp0600**), public service yes/no (**emp0702**), supervisiory function (**emp0601**, **emp0603**, **emp0605**), type of managerial position (**emp0606**), educational degree (**eca0100**), and vocational training (**eca0200**). Infratest performs the coding on the basis of an electronically available directory developed by Statistik Austria (see TNS Infratest/Kantar ISCO-08 documentation ([URL Link](https://www.twin-life.de/documentation/images/TwinLife/Downloads/ISCO-08_coding_Infratest.pdf)) on the TwinLife documentation website ([URL Link](https://www.twin-life.de/documentation/downloads))). Infas bases the ISCO coding on specifications developed by GESIS. The exact procedure of occupation coding was described in detail by Geis and Hoffmeyer-Zlotnik (2000) using ISCO-88 as an example. In addition, extensive guidance on the practical implementation of occupational coding can be found in Geis (2011). Building on this knowledge of ISCO-88, there is the ISCO-08 code scheme, explanations and notes on the differences between ISCO-08 and ISCO-88. These have been coordinated by infas with GESIS. Specifications that could not translated into the schemes (such as 'team leader', 'specialist', or 'intern') were coded into -81 (no occupation or occupational activity mentioned) or -89 (not codable).

*Please note*: In the telephone surveys (CATI 1, CATI 2, etc.), questions about current occupation were only asked if the occupation had changed since the last survey (CATI 1: IF emp1400==1; CATI 2 ff.: IF emp0520==2). For respondents who did not indicate a change in occupation (CATI 1: IF emp1400==2; CATI 2 ff.: IF emp0520==1), we fill in **emp0503** on current occupation with information from the previous data collection. Note that some detailed employment information (such as detailed occupational status) was not asked in CATI to code occupation in ISCO-08 comparable to F2F 1 and F2F 2 when there was an occupational change. A direct comparison with the information in the face-to-face surveys may not be possible in some cases as a result.
Geis, A. (2011). Handbuch fuer die Berufsvercodung. Gesis. [[URL link]](https://www.gesis.org/fileadmin/upload/dienstleistung/tools_standards/handbuch_der_berufscodierung_110304.pdf); Geis, A., & Hoffmeyer-Zlotnik, J. H. P. (2000). Stand der Berufscodierung. ZUMA-Nachrichten, 47, 103-128.; International Labour Office. (2012). International Standard Classification of Occupations: ISCO-08. Volume 1: Structure, group definitions and correspondence tables (Vol. 1). International Labour Office. [[URL link]](http://www.ilo.org/public/english/bureau/stat/isco/docs/publication08.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0505","emp0505","ISEI (International Socio-Economic Index of Occupational Status) is a measure of a person's socio-economic status and takes into account the individual's occupation, income and education. ISEI-08 categories range from 12 to 90. 
**emp0505** represents the ISEI of the current job position. The variable has been coded on the basis of the four-digit version of the ISCO-08 classification (unit group level) of the exact job description (**emp0503_iuf**, please note that only the two-digit version (sub-major groups) of ISCO-08 is part of the SUF, see **emp0503**). 
It was created using the Stata program *iscogen.ado* (Jann, B. (2019)), which is based on the SPSS script isqoisei08.sps by Harry Ganzeboom. 
**emp0505** was only generated for F2F 1 (wid 1) and F2F 2 (wid 3). For more information see Ganzeboom & Treiman (1996) and Ganzeboom (2010). 

*Please note*: In the telephone surveys (CATI 1, CATI 2, etc.), questions about current occupation were only asked if the occupation had not changed since the last survey. In these cases, we fill the variable on current occupation with the information from the previous data collection.
Ganzeboom, H. B. G., & Treiman, D. J. (1996). Internationally Comparable Measures of Occupational Status for the 1988 International Standard Classification of Occupations. Social Science Research, 25(3), 201-239. [[URL link]](https://doi.org/10.1006/ssre.1996.0010); Ganzeboom, Harry B.G. (2010). International Standard Classification of Occupations: ISCO-08. With ISEI-08 scores. [[URL link]](https://www.ilo.org/global/publications/ilo-bookstore/order-online/books/WCMS_172572/lang--en/index.htm); Jann, B. (2019). ISCOGEN: Stata module to translate ISCO codes. [[URL link]](https://ideas.repec.org/c/boc/bocode/s458665.html)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0506","emp0506","SIOPS (Standard Index of Occupational Prestige Scala) is a classification for a prestige ranking of occupations (ranging from 0 to 100). 
**emp0506** represents the SIOPS of the current job position. The variable has been coded on the basis of the four-digit version of the ISCO-08 classification (unit group level) of the exact job description (**emp0503_iuf**, please note that only the two-digit version (sub-major groups) of ISCO-08 is part of the SUF, see **emp0503**). 
It was created using the Stata program *iscogen.ado* (Jann, B. (2019)). 
**emp0506** was only generated for F2F 1 (wid 1) and F2F 2 (wid 3). For more information see Ganzeboom & Treiman (1996).

*Please note*: In the telephone surveys (CATI 1, CATI 2, etc.), questions about current occupation were only asked if the occupation had not changed since the last survey. In these cases, we fill the variable on current occupation with the information from the previous data collection.
Ganzeboom, H. B. G., & Treiman, D. J. (1996). Internationally Comparable Measures of Occupational Status for the 1988 International Standard Classification of Occupations. Social Science Research, 25(3), 201-239. [[URL link]](https://doi.org/10.1006/ssre.1996.0010); Ganzeboom, Harry B.G. (2010). International Standard Classification of Occupations: ISCO-08. With ISEI-08 scores. [[URL link]](https://www.ilo.org/global/publications/ilo-bookstore/order-online/books/WCMS_172572/lang--en/index.htm); Jann, B. (2019). ISCOGEN: Stata module to translate ISCO codes. [[URL link]](https://ideas.repec.org/c/boc/bocode/s458665.html)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0508","emp0508","The  EGP-classes  (Erikson-Goldthorpe-Portocarero  classes) is a classification for the socioeconomic status of the parents, considering the type of occupational  activity, the occupational status, managerial responsibility, and the kind of qualification needed for the occupational activity. 
For the generation of the EGP of the occupational activity (**emp0508**) the ISCO-08 variable **emp0503_iuf** (4 digits (unit group level), not part of the Scientific Use File) needed to be translated in the ISCO-88 classification first, using the Stata ado *iscogen.ado* that bases on a conversion tool by Harry Ganzeboom ([URL Link](http://www.harryganzeboom.nl/isco08/index.htm)). 

```    
iscogen emp0503_88 = isco88(emp0503_iuf), from(isco08)
```

Then, the EGP variable was generated, again using the Stata ado *iscogen.ado* (Jann, B. (2019)), also considering self-employment (**emp0602**) and supervisory status (**supviss**). 

```
iscogen emp0508 = egp11(emp0503_88 emp0602 supviss), from(isco88)
```

The necessary information about the number of employees (**supviss**) only differentiates between whether the person supervises more than one and less than ten persons (**supviss** == 2), or more than ten persons (**supviss** == 11). It is based on information about the occupational status (from **emp0601** and **emp0605**) and the actual number of employees when being self-employed (**emp0603**):

```
gen supviss = .
replace supviss = 2 if emp0603 == 2     // self-employed with 1-9 employees
replace supviss = 11 if emp0603 == 3     // self-employed w. 10+ employees
replace supviss = 2 if emp0601 >= 4     // assumption: 1-9 subordinates
replace supviss = 2 if emp0605 == 6     // assumption: 1-9 subordinates
replace supviss = 11 if emp0605 == 7     // assumption: 10+ subordinates
replace supviss =. if wid == 2          // necessary inf. NA in CATI 1 (wid==2)
```

**emp0508** was only generated for the F2F data collections. For more information, see Ganzeboom & Treiman (1996).
Ganzeboom, H. B. G., & Treiman, D. J. (1996). Internationally Comparable Measures of Occupational Status for the 1988 International Standard Classification of Occupations. Social Science Research, 25(3), 201-239. [[URL link]](https://doi.org/10.1006/ssre.1996.0010); Ganzeboom, Harry B.G. (2010). International Standard Classification of Occupations: ISCO-08. With ISEI-08 scores. [[URL link]](https://www.ilo.org/global/publications/ilo-bookstore/order-online/books/WCMS_172572/lang--en/index.htm); Jann, B. (2019). ISCOGEN: Stata module to translate ISCO codes. [[URL link]](https://ideas.repec.org/c/boc/bocode/s458665.html)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0515","emp0515","The ESeC (The European Socio-economic Classification) is a scheme provided for the whole adult population, but is mainly occupationally based classification. It was developed from the EGP (Erikson-Goldthorpe-Portocarero) scheme. The categories of the ESeC summarize occupations according to their position in the labor market and the type of labor regulation. The information required to create ESeC is: occupation coded to the minor groups (i.e. 3-digit groups) of the EU variant of the International Standard Classification of Occupations 1988 (ISCO88 (COM)); details of employment status, i.e. whether an employer, self-employed or employee; number of employees at the workplace; whether a worker is a supervisor. For the generation of the ESeC (**emp0515**) the ISCO-08 variable **emp0503_iuf** (4 digits (unit group level), not part of the Scientific Use File) needed to be translated in the ISCO-88 classification first, and then in the ISCO-88-COM classification, using the Stata ado *iscogen.ado* (Jann (2019)) that bases on a conversion tool by Harry Ganzeboom ([URL Link](http://www.harryganzeboom.nl/isco08/index.htm)). Further, self-employment (**emp0602**) and supervisory status (**supviss**, for the generation of this variable, see **emp0508**, EGP) is considered.

```
    iscogen emp0503_88 = isco88(emp0503_iuf), from(isco08)
    iscogen emp0503_88com = isco88com(emp0503_88), from(isco88)
    iscogen emp0515 = esec(emp0503_88com emp0602 supviss)
``` 

**emp0515** was only generated for F2F 1 (wid 1) and F2F 2 (wid 3). For more information on the ESeC classification, see Harrison & Rose (2006).
Harrison, E., & Rose, D. (2006). The European Socio-economic Classification: (ESeC) User Guide. Institute for Social and Economic Research, University of Essex. [[URL link]](https://www.iser.essex.ac.uk/archives/esec/user-guide); Jann, B. (2019). ISCOGEN: Stata module to translate ISCO codes. [[URL link]](https://ideas.repec.org/c/boc/bocode/s458665.html)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0520","emp0520","",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0600","emp0600","TNS Infratest SozialforschungTNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Personenfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Individual Questionnaire, Age Samples] (235: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0235.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","emp0620","emp0620","",""
"twinlife","ZA6701_person_wid6_v7-0-0","ewi","ewi","In order to meet data protection requirements, regional information about a person, household, or family can only be provided in aggregated form. Therefore, an east-west indicator (**ewi**) was generated by dividing the German states (Bundeslaender) into two groups depending on their former affiliation to Western Germany (Federal Republic of Germany) or Eastern Germany (German Democratic Republic). Baden-Wuerttemberg, Bavaria, Bremen, Hamburg, Hesse, Lower Saxony, North Rhine-Westphalia, Rhineland-Palatinate, Saarland and Schleswig-Holstein belong to former Western Germany; Berlin, Brandenburg, Mecklenburg-West Pomerania, Saxony, Saxony-Anhalt and Thuringia belong to former Eastern Germany. According to the Federal Statistical Office of Germany, Berlin as a whole is count as part of former Eastern Germany. **ewi** is available on the household level. 
Please note that regional variables are generated from contextual information based on a household's contact address. In case of inconsistencies within a household ID, the regional information of the twins was prioritized over the information of the other household members. However, these inconsistencies occurred only in very rare cases.",""
"twinlife","ZA6701_person_wid6_v7-0-0","fam0200","fam0200","TNS Infratest SozialforschungTNS Infratest Sozialforschung. (2014). SOEP 2014 - Erhebungsinstrumente 2014 (Welle 31) des Sozio-oekonomischen Panels: Personenfragebogen, Altstichproben. [Survey instruments 2014 (wave 31) of the Socio-Economic Panel: Individual Questionnaire, Age Samples] (235: Series A; SOEP Survey Papers). DIW/SOEP. [[URL link]](http://panel.gsoep.de/soep-docs/surveypapers/diw_ssp0235.pdf)",""
"twinlife","ZA6701_person_wid6_v7-0-0","fhc","fhc","",""
"twinlife","ZA6701_person_wid6_v7-0-0","fid","fid","",""
"twinlife","ZA6701_person_wid6_v7-0-0","fpr0107","fpr0107","Please note: biological siblings can also be adopted or foster siblings in TwinLife. For this reason, no corrections will be made if the mother's age, the sibling's birth year and the information in fpr0107 together seem implausible.",""
"twinlife","ZA6701_person_wid6_v7-0-0","gkpol_r","gkpol_r","In order to meet data protection requirements, regional information about a person, household, or family can only be provided in aggregated form. Therefore, the (political) size of the community (politische Gemeindegroessenklasse, **gkpol_7**, structured as follows: 1: 1 to 1,999 inhabitants, 2: 2,000 to 4,999 inhabitants, 3: 5,000 to 19,999 inhabitants, 4: 20,000 to 49,999 inhabitants, 5: 50,000 to 99,999 inhabitants, 6: 100,000 to 499,999 inhabitants, 7: 500,000 or more inhabitants) is classified into four groups and delivered in the SUF data (**gkpol_r**). **gkpol_r** is available on the household level. 
Please note that regional variables are generated from contextual information based on a household's contact address. In case of inconsistencies within a household ID, the regional information of the twins was prioritized over the information of the other household members. However, these inconsistencies occurred only in very rare cases.",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0100","gls0100","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction With Life Scale. Journal of Personality Assessment, 49(1), 71-75. [[URL link]](https://doi.org/10.1207/s15327752jpa4901_13)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0200","gls0200","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction With Life Scale. Journal of Personality Assessment, 49(1), 71-75. [[URL link]](https://doi.org/10.1207/s15327752jpa4901_13)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0300","gls0300","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction With Life Scale. Journal of Personality Assessment, 49(1), 71-75. [[URL link]](https://doi.org/10.1207/s15327752jpa4901_13)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0400","gls0400","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction With Life Scale. Journal of Personality Assessment, 49(1), 71-75. [[URL link]](https://doi.org/10.1207/s15327752jpa4901_13)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0500","gls0500","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction With Life Scale. Journal of Personality Assessment, 49(1), 71-75. [[URL link]](https://doi.org/10.1207/s15327752jpa4901_13)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0600","gls0600","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Source: Adapted from: Gadermann, A. M., Schonert-Reichl, K. A., & Zumbo, B. D. (2010). Investigating Validity Evidence of the Satisfaction with Life Scale Adapted for Children. Social Indicators Research, 96(2), 229-247. [[URL link]](https://doi.org/10.1007/s11205-009-9474-1)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0700","gls0700","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Source: Adapted from: Gadermann, A. M., Schonert-Reichl, K. A., & Zumbo, B. D. (2010). Investigating Validity Evidence of the Satisfaction with Life Scale Adapted for Children. Social Indicators Research, 96(2), 229-247. [[URL link]](https://doi.org/10.1007/s11205-009-9474-1)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0800","gls0800","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Source: Adapted from: Gadermann, A. M., Schonert-Reichl, K. A., & Zumbo, B. D. (2010). Investigating Validity Evidence of the Satisfaction with Life Scale Adapted for Children. Social Indicators Research, 96(2), 229-247. [[URL link]](https://doi.org/10.1007/s11205-009-9474-1)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls0900","gls0900","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Source: Adapted from: Gadermann, A. M., Schonert-Reichl, K. A., & Zumbo, B. D. (2010). Investigating Validity Evidence of the Satisfaction with Life Scale Adapted for Children. Social Indicators Research, 96(2), 229-247. [[URL link]](https://doi.org/10.1007/s11205-009-9474-1)",""
"twinlife","ZA6701_person_wid6_v7-0-0","gls1000","gls1000","In wid = 2 (CATI 1), in contrast to the other data collections, the following response options were given: 1: strongly disagree; 2: disagree; 3: neither disagree nor agree; 4: agree; 5: strongly agree.
Source: Adapted from: Gadermann, A. M., Schonert-Reichl, K. A., & Zumbo, B. D. (2010). Investigating Validity Evidence of the Satisfaction with Life Scale Adapted for Children. Social Indicators Research, 96(2), 229-247. [[URL link]](https://doi.org/10.1007/s11205-009-9474-1)",""
"twinlife","ZA6701_person_wid6_v7-0-0","hlf","hlf","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hlg","hlg","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hlm","hlm","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hln","hln","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hls","hls","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hlt","hlt","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hlu","hlu","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hpc","hpc","",""
"twinlife","ZA6701_person_wid6_v7-0-0","hpc0100","hpc0100","",""
